iteracion,van
0,2622079185.333333
1,2648182300.0
2,3430952727.0
3,3495433622.333333
4,3496525291.333333
5,3548716731.666667
6,3548716731.666667
7,3548716731.666667
8,3676044545.666667
9,3741123764.666667
10,3761739712.0
