iteracion,van
0,19330330086.666668
1,19442250421.333332
2,19506578756.666668
3,19533112490.333332
4,19596108496.0
5,19613847565.666668
6,19703090573.0
7,19798531196.333332
8,19798531196.333332
9,19798531196.333332
10,19828265270.666668
