iteracion,van
0,11828263051.666668
1,11950148078.0
2,11950148078.0
3,11950148078.0
4,11989037987.0
5,11989037987.0
6,11989037987.0
7,11989037987.0
8,11989037987.0
9,12035560952.0
10,12035560952.0
