iteracion,van
103,4067837528.666667
104,4067837528.666667
105,4067837528.666667
106,4067837528.666667
107,4067837528.666667
108,4067837528.666667
109,4067837528.666667
110,4067837528.666667
111,4067837528.666667
112,4067837528.666667
113,4067837528.666667
114,4067837528.666667
115,4067837528.666667
116,4067837528.666667
117,4067837528.666667
118,4067837528.666667
119,4067837528.666667
120,4067837528.666667
121,4067837528.666667
122,4067837528.666667
123,4067837528.666667
124,4067837528.666667
125,4067837528.666667
126,4067837528.666667
127,4067837528.666667
128,4067837528.666667
129,4067837528.666667
130,4067837528.666667
131,4067837528.666667
132,4067837528.666667
133,4067837528.666667
134,4067837528.666667
135,4067837528.666667
136,4067837528.666667
137,4067837528.666667
138,4067837528.666667
139,4067837528.666667
140,4067837528.666667
141,4067837528.666667
142,4067837528.666667
143,4067837528.666667
144,4067837528.666667
145,4067837528.666667
146,4067837528.666667
147,4067837528.666667
148,4067837528.666667
149,4067837528.666667
150,4067837528.666667
151,4067837528.666667
152,4067837528.666667
153,4067837528.666667
154,4067837528.666667
155,4067837528.666667
156,4067837528.666667
157,4067837528.666667
158,4067837528.666667
159,4067837528.666667
160,4067837528.666667
161,4067837528.666667
162,4067837528.666667
163,4067837528.666667
164,4067837528.666667
165,4067837528.666667
166,4067837528.666667
167,4067837528.666667
168,4067837528.666667
169,4067837528.666667
170,4067837528.666667
171,4067837528.666667
172,4067837528.666667
173,4067837528.666667
174,4067837528.666667
175,4067837528.666667
176,4067837528.666667
177,4067837528.666667
178,4067837528.666667
179,4067837528.666667
180,4067837528.666667
181,4067837528.666667
182,4067837528.666667
183,4067837528.666667
184,4067837528.666667
185,4067837528.666667
186,4067837528.666667
187,4067837528.666667
188,4067837528.666667
189,4067837528.666667
190,4067837528.666667
191,4067837528.666667
192,4067837528.666667
193,4067837528.666667
194,4067837528.666667
195,4067837528.666667
196,4067837528.666667
197,4067837528.666667
198,4067837528.666667
199,4067837528.666667
200,4067837528.666667
201,4067837528.666667
202,4067837528.666667
203,4067837528.666667
204,4067837528.666667
205,4067837528.666667
206,4067837528.666667
207,4067837528.666667
208,4067837528.666667
209,4067837528.666667
210,4067837528.666667
211,4067837528.666667
212,4067837528.666667
213,4067837528.666667
214,4067837528.666667
215,4067837528.666667
216,4067837528.666667
217,4067837528.666667
218,4067837528.666667
219,4067837528.666667
220,4067837528.666667
221,4067837528.666667
222,4067837528.666667
223,4067837528.666667
224,4067837528.666667
225,4067837528.666667
226,4067837528.666667
227,4067837528.666667
228,4067837528.666667
229,4067837528.666667
230,4067837528.666667
231,4067837528.666667
232,4067837528.666667
233,4067837528.666667
234,4067837528.666667
235,4067837528.666667
236,4067837528.666667
237,4067837528.666667
238,4067837528.666667
239,4067837528.666667
240,4067837528.666667
241,4067837528.666667
242,4067837528.666667
243,4067837528.666667
244,4067837528.666667
245,4067837528.666667
246,4067837528.666667
247,4067837528.666667
248,4067837528.666667
249,4067837528.666667
250,4067837528.666667
251,4067837528.666667
252,4067837528.666667
253,4067837528.666667
254,4067837528.666667
255,4067837528.666667
256,4067837528.666667
257,4067837528.666667
258,4067837528.666667
259,4067837528.666667
260,4067837528.666667
261,4067837528.666667
262,4067837528.666667
263,4067837528.666667
264,4067837528.666667
265,4067837528.666667
266,4067837528.666667
267,4067837528.666667
268,4067837528.666667
269,4067837528.666667
270,4067837528.666667
271,4067837528.666667
272,4067837528.666667
273,4067837528.666667
274,4067837528.666667
275,4067837528.666667
276,4067837528.666667
277,4067837528.666667
278,4067837528.666667
279,4067837528.666667
280,4067837528.666667
281,4067837528.666667
282,4067837528.666667
283,4067837528.666667
284,4067837528.666667
285,4067837528.666667
286,4067837528.666667
287,4067837528.666667
288,4067837528.666667
289,4067837528.666667
290,4067837528.666667
291,4067837528.666667
292,4067837528.666667
293,4067837528.666667
294,4067837528.666667
295,4067837528.666667
296,4067837528.666667
297,4067837528.666667
298,4067837528.666667
299,4067837528.666667
300,4067837528.666667
