iteracion,van
193,21203882905.666668
194,21203882905.666668
195,21203882905.666668
196,21203882905.666668
197,21203882905.666668
198,21203882905.666668
199,21203882905.666668
200,21203882905.666668
201,21203882905.666668
202,21203882905.666668
203,21203882905.666668
204,21203882905.666668
205,21203882905.666668
206,21203882905.666668
207,21203882905.666668
208,21203882905.666668
209,21203882905.666668
210,21203882905.666668
211,21203882905.666668
212,21203882905.666668
213,21203882905.666668
214,21203882905.666668
215,21203882905.666668
216,21203882905.666668
217,21203882905.666668
218,21203882905.666668
219,21203882905.666668
220,21203882905.666668
221,21203882905.666668
222,21203882905.666668
223,21203882905.666668
224,21203882905.666668
225,21203882905.666668
226,21203882905.666668
227,21203882905.666668
228,21203882905.666668
229,21203882905.666668
230,21203882905.666668
231,21203882905.666668
232,21203882905.666668
233,21203882905.666668
234,21203882905.666668
235,21203882905.666668
236,21203882905.666668
237,21203882905.666668
238,21203882905.666668
239,21203882905.666668
240,21203882905.666668
241,21203882905.666668
242,21203882905.666668
243,21203882905.666668
244,21203882905.666668
245,21203882905.666668
246,21203882905.666668
247,21203882905.666668
248,21203882905.666668
249,21203882905.666668
250,21203882905.666668
251,21203882905.666668
252,21203882905.666668
253,21203882905.666668
254,21203882905.666668
255,21203882905.666668
256,21203882905.666668
257,21203882905.666668
258,21203882905.666668
259,21203882905.666668
260,21203882905.666668
261,21203882905.666668
262,21203882905.666668
263,21203882905.666668
264,21203882905.666668
265,21203882905.666668
266,21203882905.666668
267,21203882905.666668
268,21203882905.666668
269,21203882905.666668
270,21203882905.666668
271,21203882905.666668
272,21203882905.666668
273,21203882905.666668
274,21203882905.666668
275,21203882905.666668
276,21203882905.666668
277,21203882905.666668
278,21203882905.666668
279,21203882905.666668
280,21203882905.666668
281,21203882905.666668
282,21203882905.666668
283,21203882905.666668
284,21203882905.666668
285,21203882905.666668
286,21203882905.666668
287,21203882905.666668
288,21203882905.666668
289,21203882905.666668
290,21203882905.666668
291,21203882905.666668
292,21203882905.666668
293,21203882905.666668
294,21203882905.666668
295,21203882905.666668
296,21203882905.666668
297,21203882905.666668
298,21203882905.666668
299,21203882905.666668
300,21203882905.666668
